log_id,snapshot_time,cpu_percent,ram_usage_mb,pid
18181,2026-04-10 23:51:39,40.7,12318,377
18182,2026-04-10 23:51:44,33.75,5495,378
18183,2026-04-10 23:51:49,28.99,13694,410
18184,2026-04-10 23:51:54,54.67,8669,223
18185,2026-04-10 23:51:59,82.37,302,291
18186,2026-04-10 23:52:04,13.27,5586,170
18187,2026-04-10 23:52:09,32.21,15959,268
18188,2026-04-10 23:52:14,46.55,13818,1
18189,2026-04-10 23:52:19,5.09,5758,107
18190,2026-04-10 23:52:24,57.2,9610,135
18191,2026-04-10 23:52:29,72.71,1131,250
18192,2026-04-10 23:52:34,13.4,8745,246
18193,2026-04-10 23:52:39,17.82,10347,160
18194,2026-04-10 23:52:44,26.57,15938,266
18195,2026-04-10 23:52:49,40.55,9696,196
18196,2026-04-10 23:52:54,24.31,8489,460
18197,2026-04-10 23:52:59,63.08,8691,40
18198,2026-04-10 23:53:04,69.85,10296,207
18199,2026-04-10 23:53:09,18.65,8373,133
18200,2026-04-10 23:53:14,55.22,15032,95
18201,2026-04-10 23:53:19,72.02,13632,139
18202,2026-04-10 23:53:24,91.26,2615,212
18203,2026-04-10 23:53:29,20.73,13966,111
18204,2026-04-10 23:53:34,43.98,15841,485
18205,2026-04-10 23:53:39,30.44,824,353
18206,2026-04-10 23:53:44,32.9,1150,496
18207,2026-04-10 23:53:49,63.03,12715,31
18208,2026-04-10 23:53:54,15.41,5224,111
18209,2026-04-10 23:53:59,50.62,461,396
18210,2026-04-10 23:54:04,80.93,5213,453
18211,2026-04-10 23:54:09,96.62,5975,227
18212,2026-04-10 23:54:14,51.63,12547,4
18213,2026-04-10 23:54:19,62.84,10857,113
18214,2026-04-10 23:54:24,81.97,13455,169
18215,2026-04-10 23:54:29,85.14,9740,192
18216,2026-04-10 23:54:34,34.25,6313,132
18217,2026-04-10 23:54:39,5.51,13065,492
18218,2026-04-10 23:54:44,66.34,1456,466
18219,2026-04-10 23:54:49,77.11,15470,255
18220,2026-04-10 23:54:54,37.02,4124,177
18221,2026-04-10 23:54:59,33.41,14603,206
18222,2026-04-10 23:55:04,91.33,10620,450
18223,2026-04-10 23:55:09,7.4,5884,466
18224,2026-04-10 23:55:14,49.17,12583,498
18225,2026-04-10 23:55:19,13.91,9559,410
18226,2026-04-10 23:55:24,33.94,10314,355
18227,2026-04-10 23:55:29,63.66,2634,376
18228,2026-04-10 23:55:34,72.2,13896,487
18229,2026-04-10 23:55:39,43.23,10062,325
18230,2026-04-10 23:55:44,58.85,9406,36
18231,2026-04-10 23:55:49,75.06,10666,296
18232,2026-04-10 23:55:54,19.51,13113,334
18233,2026-04-10 23:55:59,14.25,12409,360
18234,2026-04-10 23:56:04,26.87,15647,327
18235,2026-04-10 23:56:09,19.53,13333,319
18236,2026-04-10 23:56:14,53.96,3961,424
18237,2026-04-10 23:56:19,96.76,11075,159
18238,2026-04-10 23:56:24,53.4,2689,111
18239,2026-04-10 23:56:29,48.0,6517,188
18240,2026-04-10 23:56:34,68.96,7797,259
18241,2026-04-10 23:56:39,52.99,813,115
18242,2026-04-10 23:56:44,2.67,1038,460
18243,2026-04-10 23:56:49,51.19,6878,189
18244,2026-04-10 23:56:54,26.25,13882,101
18245,2026-04-10 23:56:59,93.95,10682,429
18246,2026-04-10 23:57:04,76.81,3862,189
18247,2026-04-10 23:57:09,18.14,5367,140
18248,2026-04-10 23:57:14,32.03,1073,411
18249,2026-04-10 23:57:19,42.91,4912,13
18250,2026-04-10 23:57:24,66.8,5486,30
18251,2026-04-10 23:57:29,86.55,7876,202
18252,2026-04-10 23:57:34,94.16,993,237
18253,2026-04-10 23:57:39,53.41,15638,239
18254,2026-04-10 23:57:44,2.15,2052,348
18255,2026-04-10 23:57:49,45.15,4390,411
18256,2026-04-10 23:57:54,0.73,3823,287
18257,2026-04-10 23:57:59,32.95,5855,321
18258,2026-04-10 23:58:04,12.82,7256,259
18259,2026-04-10 23:58:09,0.94,14878,184
18260,2026-04-10 23:58:14,37.64,4734,340
18261,2026-04-10 23:58:19,1.32,8882,483
18262,2026-04-10 23:58:24,64.25,10390,350
18263,2026-04-10 23:58:29,5.11,1076,490
18264,2026-04-10 23:58:34,33.09,3466,435
18265,2026-04-10 23:58:39,12.52,9054,89
18266,2026-04-10 23:58:44,92.61,15851,492
18267,2026-04-10 23:58:49,93.92,11979,419
18268,2026-04-10 23:58:54,6.72,10933,348
18269,2026-04-10 23:58:59,28.59,14967,44
18270,2026-04-10 23:59:04,65.52,12157,23
18271,2026-04-10 23:59:09,25.55,4771,317
18272,2026-04-10 23:59:14,5.76,13116,478
18273,2026-04-10 23:59:19,40.72,1564,58
18274,2026-04-10 23:59:24,5.02,4964,153
18275,2026-04-10 23:59:29,24.57,14039,232
18276,2026-04-10 23:59:34,86.43,4780,248
18277,2026-04-10 23:59:39,84.37,15117,255
18278,2026-04-10 23:59:44,68.2,8536,187
18279,2026-04-10 23:59:49,28.76,7383,213
18280,2026-04-10 23:59:54,72.54,4003,44
18281,2026-04-10 23:59:59,72.42,7084,142
18282,2026-04-11 00:00:04,17.92,11586,431
18283,2026-04-11 00:00:09,94.22,5072,233
18284,2026-04-11 00:00:14,15.72,12718,289
18285,2026-04-11 00:00:19,36.04,7605,310
18286,2026-04-11 00:00:24,23.76,14718,490
18287,2026-04-11 00:00:29,84.21,5362,30
18288,2026-04-11 00:00:34,72.95,11380,284
18289,2026-04-11 00:00:39,55.58,11758,345
18290,2026-04-11 00:00:44,31.95,13463,241
18291,2026-04-11 00:00:49,66.33,10561,56
18292,2026-04-11 00:00:54,56.11,242,67
18293,2026-04-11 00:00:59,18.54,14827,132
18294,2026-04-11 00:01:04,5.39,8533,498
18295,2026-04-11 00:01:09,26.13,2385,296
18296,2026-04-11 00:01:14,47.41,8307,407
18297,2026-04-11 00:01:19,78.68,3062,208
18298,2026-04-11 00:01:24,78.71,14738,22
18299,2026-04-11 00:01:29,21.95,10604,324
18300,2026-04-11 00:01:34,31.1,14970,286
18301,2026-04-11 00:01:39,86.4,3296,14
18302,2026-04-11 00:01:44,70.12,12249,262
18303,2026-04-11 00:01:49,75.05,10504,121
18304,2026-04-11 00:01:54,61.61,2414,387
18305,2026-04-11 00:01:59,87.29,15262,24
18306,2026-04-11 00:02:04,28.48,2355,123
18307,2026-04-11 00:02:09,67.66,10320,262
18308,2026-04-11 00:02:14,9.65,5536,176
18309,2026-04-11 00:02:19,87.32,4739,284
18310,2026-04-11 00:02:24,37.2,7749,223
18311,2026-04-11 00:02:29,83.51,5341,393
18312,2026-04-11 00:02:34,37.75,11307,117
18313,2026-04-11 00:02:39,15.4,2888,77
18314,2026-04-11 00:02:44,63.86,12000,180
18315,2026-04-11 00:02:49,42.1,9195,123
18316,2026-04-11 00:02:54,14.96,14242,75
18317,2026-04-11 00:02:59,64.1,10480,317
18318,2026-04-11 00:03:04,16.55,2045,468
18319,2026-04-11 00:03:09,42.98,6049,284
18320,2026-04-11 00:03:14,7.49,2171,425
18321,2026-04-11 00:03:19,17.42,4105,320
18322,2026-04-11 00:03:24,15.18,10765,205
18323,2026-04-11 00:03:29,45.08,4369,303
18324,2026-04-11 00:03:34,18.4,5684,90
18325,2026-04-11 00:03:39,28.96,2070,374
18326,2026-04-11 00:03:44,45.01,8722,37
18327,2026-04-11 00:03:49,52.19,14548,321
18328,2026-04-11 00:03:54,5.45,8170,228
18329,2026-04-11 00:03:59,14.21,3920,294
18330,2026-04-11 00:04:04,46.06,7008,373
18331,2026-04-11 00:04:09,89.47,8773,198
18332,2026-04-11 00:04:14,40.26,15739,402
18333,2026-04-11 00:04:19,12.88,1227,190
18334,2026-04-11 00:04:24,71.24,11609,188
18335,2026-04-11 00:04:29,84.05,384,298
18336,2026-04-11 00:04:34,97.07,3082,255
18337,2026-04-11 00:04:39,11.98,626,309
18338,2026-04-11 00:04:44,79.54,10071,215
18339,2026-04-11 00:04:49,53.24,9481,84
18340,2026-04-11 00:04:54,4.42,3101,118
18341,2026-04-11 00:04:59,87.94,614,38
18342,2026-04-11 00:05:04,75.58,15075,316
18343,2026-04-11 00:05:09,65.77,13023,54
18344,2026-04-11 00:05:14,27.95,12390,464
18345,2026-04-11 00:05:19,13.72,15673,212
18346,2026-04-11 00:05:24,9.35,7095,88
18347,2026-04-11 00:05:29,69.95,14535,143
18348,2026-04-11 00:05:34,51.16,9484,103
18349,2026-04-11 00:05:39,39.62,1356,423
18350,2026-04-11 00:05:44,92.04,12682,18
18351,2026-04-11 00:05:49,78.5,9601,30
18352,2026-04-11 00:05:54,64.26,2818,444
18353,2026-04-11 00:05:59,70.66,9462,171
18354,2026-04-11 00:06:04,64.56,4193,40
18355,2026-04-11 00:06:09,7.3,3166,58
18356,2026-04-11 00:06:14,77.47,14642,489
18357,2026-04-11 00:06:19,94.48,12429,187
18358,2026-04-11 00:06:24,34.75,10563,195
18359,2026-04-11 00:06:29,49.72,10412,477
18360,2026-04-11 00:06:34,65.32,3395,336
18361,2026-04-11 00:06:39,44.06,8548,260
18362,2026-04-11 00:06:44,21.94,1997,65
18363,2026-04-11 00:06:49,83.44,8102,153
18364,2026-04-11 00:06:54,2.63,7107,275
18365,2026-04-11 00:06:59,68.64,1714,412
18366,2026-04-11 00:07:04,63.09,13015,181
18367,2026-04-11 00:07:09,71.64,14097,488
18368,2026-04-11 00:07:14,22.96,10592,228
18369,2026-04-11 00:07:19,31.55,7693,51
18370,2026-04-11 00:07:24,20.47,607,156
18371,2026-04-11 00:07:29,38.25,9857,62
18372,2026-04-11 00:07:34,71.43,6130,259
18373,2026-04-11 00:07:39,43.17,14302,188
18374,2026-04-11 00:07:44,60.55,4607,176
18375,2026-04-11 00:07:49,73.82,13252,254
18376,2026-04-11 00:07:54,17.35,1536,104
18377,2026-04-11 00:07:59,1.46,12289,428
18378,2026-04-11 00:08:04,79.82,7280,230
18379,2026-04-11 00:08:09,4.09,797,28
18380,2026-04-11 00:08:14,61.41,15216,313
18381,2026-04-11 00:08:19,31.03,8691,204
18382,2026-04-11 00:08:24,75.26,5087,192
18383,2026-04-11 00:08:29,40.58,8592,122
18384,2026-04-11 00:08:34,18.68,2854,159
18385,2026-04-11 00:08:39,34.94,766,452
18386,2026-04-11 00:08:44,14.01,10229,460
18387,2026-04-11 00:08:49,24.25,14941,103
18388,2026-04-11 00:08:54,48.91,9575,130
18389,2026-04-11 00:08:59,87.65,7262,49
18390,2026-04-11 00:09:04,68.52,12335,277
18391,2026-04-11 00:09:09,7.97,9117,106
18392,2026-04-11 00:09:14,93.47,8314,20
18393,2026-04-11 00:09:19,52.81,9881,162
18394,2026-04-11 00:09:24,45.93,1167,93
18395,2026-04-11 00:09:29,36.46,1955,411
18396,2026-04-11 00:09:34,76.28,10307,389
18397,2026-04-11 00:09:39,11.27,12992,205
18398,2026-04-11 00:09:44,53.47,6778,341
18399,2026-04-11 00:09:49,81.41,11531,137
18400,2026-04-11 00:09:54,76.2,13774,119
18401,2026-04-11 00:09:59,96.15,3649,191
18402,2026-04-11 00:10:04,88.53,9729,205
18403,2026-04-11 00:10:09,69.96,164,297
18404,2026-04-11 00:10:14,63.95,2225,451
18405,2026-04-11 00:10:19,94.28,9341,342
18406,2026-04-11 00:10:24,90.46,3677,230
18407,2026-04-11 00:10:29,45.11,11442,53
18408,2026-04-11 00:10:34,94.78,6210,46
18409,2026-04-11 00:10:39,49.33,11042,345
18410,2026-04-11 00:10:44,86.48,5346,446
18411,2026-04-11 00:10:49,56.83,13758,25
18412,2026-04-11 00:10:54,83.63,6595,241
18413,2026-04-11 00:10:59,91.73,15280,388
18414,2026-04-11 00:11:04,16.58,14980,167
18415,2026-04-11 00:11:09,47.46,2898,232
18416,2026-04-11 00:11:14,40.6,13235,489
18417,2026-04-11 00:11:19,55.0,12786,147
18418,2026-04-11 00:11:24,80.25,13363,110
18419,2026-04-11 00:11:29,64.84,13523,381
18420,2026-04-11 00:11:34,80.54,3942,53
18421,2026-04-11 00:11:39,95.94,5744,294
18422,2026-04-11 00:11:44,27.49,3527,220
18423,2026-04-11 00:11:49,87.22,13065,80
18424,2026-04-11 00:11:54,42.62,16158,9
18425,2026-04-11 00:11:59,84.61,6800,217
18426,2026-04-11 00:12:04,27.28,2337,433
18427,2026-04-11 00:12:09,3.4,530,380
18428,2026-04-11 00:12:14,64.49,8641,369
18429,2026-04-11 00:12:19,36.36,9624,238
18430,2026-04-11 00:12:24,28.66,10779,252
18431,2026-04-11 00:12:29,36.97,13819,465
18432,2026-04-11 00:12:34,57.14,6364,179
18433,2026-04-11 00:12:39,75.29,12211,130
18434,2026-04-11 00:12:44,42.44,15536,469
18435,2026-04-11 00:12:49,3.57,14267,426
18436,2026-04-11 00:12:54,91.0,14021,377
18437,2026-04-11 00:12:59,65.3,4202,89
18438,2026-04-11 00:13:04,34.24,1791,426
18439,2026-04-11 00:13:09,68.64,13435,187
18440,2026-04-11 00:13:14,67.72,1849,58
18441,2026-04-11 00:13:19,68.34,8056,445
18442,2026-04-11 00:13:24,8.44,15347,120
18443,2026-04-11 00:13:29,9.6,1848,242
18444,2026-04-11 00:13:34,73.01,11428,324
18445,2026-04-11 00:13:39,15.17,14462,264
18446,2026-04-11 00:13:44,7.56,1652,363
18447,2026-04-11 00:13:49,33.04,10571,287
18448,2026-04-11 00:13:54,4.04,1724,7
18449,2026-04-11 00:13:59,53.66,15678,165
18450,2026-04-11 00:14:04,10.49,5468,121
18451,2026-04-11 00:14:09,75.29,10626,99
18452,2026-04-11 00:14:14,94.6,9299,60
18453,2026-04-11 00:14:19,63.34,13509,388
18454,2026-04-11 00:14:24,47.82,5916,368
18455,2026-04-11 00:14:29,1.26,10342,480
18456,2026-04-11 00:14:34,85.34,7586,263
18457,2026-04-11 00:14:39,55.42,4859,381
18458,2026-04-11 00:14:44,61.85,4754,27
18459,2026-04-11 00:14:49,85.53,12290,245
18460,2026-04-11 00:14:54,76.33,12962,110
18461,2026-04-11 00:14:59,61.76,11946,70
18462,2026-04-11 00:15:04,19.38,4773,358
18463,2026-04-11 00:15:09,32.47,12707,118
18464,2026-04-11 00:15:14,31.5,14205,425
18465,2026-04-11 00:15:19,33.57,14327,339
18466,2026-04-11 00:15:24,11.98,11536,459
18467,2026-04-11 00:15:29,64.65,5143,186
18468,2026-04-11 00:15:34,42.32,9423,88
18469,2026-04-11 00:15:39,83.53,11365,378
18470,2026-04-11 00:15:44,59.9,2223,3
18471,2026-04-11 00:15:49,16.46,6565,132
18472,2026-04-11 00:15:54,67.83,8173,177
18473,2026-04-11 00:15:59,61.3,4084,145
18474,2026-04-11 00:16:04,86.24,8791,108
18475,2026-04-11 00:16:09,44.05,13270,295
18476,2026-04-11 00:16:14,97.4,5593,176
18477,2026-04-11 00:16:19,76.26,1564,313
18478,2026-04-11 00:16:24,16.85,11799,326
18479,2026-04-11 00:16:29,84.01,10788,37
18480,2026-04-11 00:16:34,85.0,740,237
18481,2026-04-11 00:16:39,57.14,8683,73
18482,2026-04-11 00:16:44,63.76,2842,304
18483,2026-04-11 00:16:49,93.22,16150,24
18484,2026-04-11 00:16:54,77.49,9742,153
18485,2026-04-11 00:16:59,4.35,10212,496
18486,2026-04-11 00:17:04,30.97,4091,67
18487,2026-04-11 00:17:09,89.14,5474,408
18488,2026-04-11 00:17:14,53.79,11350,351
18489,2026-04-11 00:17:19,55.47,991,159
18490,2026-04-11 00:17:24,32.17,12356,448
18491,2026-04-11 00:17:29,43.01,5823,351
18492,2026-04-11 00:17:34,2.79,15489,48
18493,2026-04-11 00:17:39,4.22,12137,102
18494,2026-04-11 00:17:44,1.89,6820,30
18495,2026-04-11 00:17:49,74.74,4061,423
18496,2026-04-11 00:17:54,43.79,3816,223
18497,2026-04-11 00:17:59,60.42,12020,107
18498,2026-04-11 00:18:04,25.29,14861,210
18499,2026-04-11 00:18:09,58.6,14236,254
18500,2026-04-11 00:18:14,63.93,3551,467
18501,2026-04-11 00:18:19,73.92,1855,500
18502,2026-04-11 00:18:24,5.51,2551,120
18503,2026-04-11 00:18:29,64.03,11137,463
18504,2026-04-11 00:18:34,8.63,15683,389
18505,2026-04-11 00:18:39,97.19,16118,149
18506,2026-04-11 00:18:44,15.96,13546,57
18507,2026-04-11 00:18:49,17.0,12949,267
18508,2026-04-11 00:18:54,92.76,2672,3
18509,2026-04-11 00:18:59,52.08,4924,377
18510,2026-04-11 00:19:04,96.87,8782,19
18511,2026-04-11 00:19:09,46.83,7259,361
18512,2026-04-11 00:19:14,67.26,325,113
18513,2026-04-11 00:19:19,62.19,1369,348
18514,2026-04-11 00:19:24,87.19,11454,346
18515,2026-04-11 00:19:29,64.2,16142,27
18516,2026-04-11 00:19:34,81.89,8807,77
18517,2026-04-11 00:19:39,63.65,8765,500
18518,2026-04-11 00:19:44,61.35,3938,59
18519,2026-04-11 00:19:49,80.43,11121,30
18520,2026-04-11 00:19:54,7.84,15875,337
18521,2026-04-11 00:19:59,25.43,13222,77
18522,2026-04-11 00:20:04,92.95,12366,429
18523,2026-04-11 00:20:09,63.7,626,488
18524,2026-04-11 00:20:14,80.03,14036,18
18525,2026-04-11 00:20:19,40.25,11466,475
18526,2026-04-11 00:20:24,80.11,6766,267
18527,2026-04-11 00:20:29,71.66,8966,397
18528,2026-04-11 00:20:34,74.8,2166,469
18529,2026-04-11 00:20:39,65.35,12624,247
18530,2026-04-11 00:20:44,49.87,6302,312
18531,2026-04-11 00:20:49,25.78,13448,239
18532,2026-04-11 00:20:54,15.88,6912,174
18533,2026-04-11 00:20:59,70.52,10814,333
18534,2026-04-11 00:21:04,68.35,3996,203
18535,2026-04-11 00:21:09,82.35,10264,158
18536,2026-04-11 00:21:14,26.84,4873,321
18537,2026-04-11 00:21:19,77.72,11835,433
18538,2026-04-11 00:21:24,56.75,8260,56
18539,2026-04-11 00:21:29,8.85,16155,321
18540,2026-04-11 00:21:34,57.79,14379,388
18541,2026-04-11 00:21:39,31.79,13589,259
18542,2026-04-11 00:21:44,76.55,8749,490
18543,2026-04-11 00:21:49,82.17,2761,395
18544,2026-04-11 00:21:54,32.47,903,270
18545,2026-04-11 00:21:59,22.41,8186,40
18546,2026-04-11 00:22:04,47.86,10522,278
18547,2026-04-11 00:22:09,43.74,14468,20
18548,2026-04-11 00:22:14,11.75,10004,210
18549,2026-04-11 00:22:19,78.76,8669,299
18550,2026-04-11 00:22:24,40.7,4935,476
18551,2026-04-11 00:22:29,17.95,5758,131
18552,2026-04-11 00:22:34,90.82,6533,248
18553,2026-04-11 00:22:39,39.47,1603,457
18554,2026-04-11 00:22:44,87.97,13753,409
18555,2026-04-11 00:22:49,44.04,16113,60
18556,2026-04-11 00:22:54,22.41,9373,184
18557,2026-04-11 00:22:59,12.4,3132,82
18558,2026-04-11 00:23:04,72.89,10856,94
18559,2026-04-11 00:23:09,22.21,5279,74
18560,2026-04-11 00:23:14,94.48,7927,182
18561,2026-04-11 00:23:19,84.27,13874,114
18562,2026-04-11 00:23:24,83.43,7282,189
18563,2026-04-11 00:23:29,80.73,7032,500
18564,2026-04-11 00:23:34,4.65,13703,303
18565,2026-04-11 00:23:39,60.27,3089,490
18566,2026-04-11 00:23:44,82.02,15490,450
18567,2026-04-11 00:23:49,36.51,1209,77
18568,2026-04-11 00:23:54,23.59,7678,380
18569,2026-04-11 00:23:59,31.49,6639,40
18570,2026-04-11 00:24:04,17.39,9590,427
18571,2026-04-11 00:24:09,88.23,5667,464
18572,2026-04-11 00:24:14,58.77,6036,395
18573,2026-04-11 00:24:19,73.28,5156,273
18574,2026-04-11 00:24:24,22.44,14545,77
18575,2026-04-11 00:24:29,91.79,1038,490
18576,2026-04-11 00:24:34,71.05,3213,232
18577,2026-04-11 00:24:39,2.73,5240,75
18578,2026-04-11 00:24:44,20.94,6728,149
18579,2026-04-11 00:24:49,56.84,3000,262
18580,2026-04-11 00:24:54,88.58,8705,94
18581,2026-04-11 00:24:59,79.76,12171,74
18582,2026-04-11 00:25:04,42.09,3427,256
18583,2026-04-11 00:25:09,85.33,8244,43
18584,2026-04-11 00:25:14,38.36,14620,265
18585,2026-04-11 00:25:19,19.77,1179,312
18586,2026-04-11 00:25:24,49.67,931,429
18587,2026-04-11 00:25:29,12.87,10150,444
18588,2026-04-11 00:25:34,12.13,8251,183
18589,2026-04-11 00:25:39,34.27,15292,16
18590,2026-04-11 00:25:44,26.15,3432,87
18591,2026-04-11 00:25:49,39.85,15846,27
18592,2026-04-11 00:25:54,22.57,5978,345
18593,2026-04-11 00:25:59,83.61,2702,456
18594,2026-04-11 00:26:04,9.32,5670,190
18595,2026-04-11 00:26:09,12.4,4825,373
18596,2026-04-11 00:26:14,54.32,3871,425
18597,2026-04-11 00:26:19,75.08,1242,98
18598,2026-04-11 00:26:24,67.08,7777,301
18599,2026-04-11 00:26:29,95.45,2457,49
18600,2026-04-11 00:26:34,1.28,3047,25
18601,2026-04-11 00:26:39,94.39,15007,326
18602,2026-04-11 00:26:44,56.02,7864,109
18603,2026-04-11 00:26:49,7.72,2878,220
18604,2026-04-11 00:26:54,45.65,4456,227
18605,2026-04-11 00:26:59,33.52,12101,211
18606,2026-04-11 00:27:04,79.7,12503,366
18607,2026-04-11 00:27:09,47.54,209,169
18608,2026-04-11 00:27:14,70.05,11248,399
18609,2026-04-11 00:27:19,16.03,13121,312
18610,2026-04-11 00:27:24,31.53,10160,177
18611,2026-04-11 00:27:29,26.61,2872,422
18612,2026-04-11 00:27:34,38.49,15577,177
18613,2026-04-11 00:27:39,80.54,5684,356
18614,2026-04-11 00:27:44,0.63,8939,299
18615,2026-04-11 00:27:49,15.89,3443,105
18616,2026-04-11 00:27:54,47.65,8497,360
18617,2026-04-11 00:27:59,43.2,8655,108
18618,2026-04-11 00:28:04,28.22,15872,111
18619,2026-04-11 00:28:09,40.85,2715,381
18620,2026-04-11 00:28:14,40.83,13806,266
18621,2026-04-11 00:28:19,58.56,12889,365
18622,2026-04-11 00:28:24,55.06,10610,203
18623,2026-04-11 00:28:29,56.74,11367,458
18624,2026-04-11 00:28:34,11.63,8252,345
18625,2026-04-11 00:28:39,30.47,12526,356
18626,2026-04-11 00:28:44,32.97,9741,409
18627,2026-04-11 00:28:49,35.88,3113,181
18628,2026-04-11 00:28:54,11.46,11562,323
18629,2026-04-11 00:28:59,96.83,9997,249
18630,2026-04-11 00:29:04,47.55,924,417
18631,2026-04-11 00:29:09,86.22,12199,289
18632,2026-04-11 00:29:14,10.59,14029,246
18633,2026-04-11 00:29:19,10.74,7755,135
18634,2026-04-11 00:29:24,74.37,9576,381
18635,2026-04-11 00:29:29,49.35,9959,84
18636,2026-04-11 00:29:34,30.01,6755,219
18637,2026-04-11 00:29:39,92.12,12711,76
18638,2026-04-11 00:29:44,65.25,3334,437
18639,2026-04-11 00:29:49,41.66,6712,108
18640,2026-04-11 00:29:54,91.37,12325,380
18641,2026-04-11 00:29:59,13.62,6796,119
18642,2026-04-11 00:30:04,29.29,1720,407
18643,2026-04-11 00:30:09,19.6,8397,21
18644,2026-04-11 00:30:14,15.89,9833,432
18645,2026-04-11 00:30:19,9.12,15217,373
18646,2026-04-11 00:30:24,20.89,14450,104
18647,2026-04-11 00:30:29,90.29,14311,170
18648,2026-04-11 00:30:34,29.25,13809,195
18649,2026-04-11 00:30:39,54.51,3217,175
18650,2026-04-11 00:30:44,21.73,10087,334
18651,2026-04-11 00:30:49,25.53,4233,10
18652,2026-04-11 00:30:54,54.62,13557,451
18653,2026-04-11 00:30:59,2.16,2207,497
18654,2026-04-11 00:31:04,60.33,8180,115
18655,2026-04-11 00:31:09,71.28,1307,7
18656,2026-04-11 00:31:14,8.8,4281,289
18657,2026-04-11 00:31:19,97.67,4807,470
18658,2026-04-11 00:31:24,91.18,8465,232
18659,2026-04-11 00:31:29,18.69,6545,45
18660,2026-04-11 00:31:34,64.17,13677,66
18661,2026-04-11 00:31:39,32.36,15199,10
18662,2026-04-11 00:31:44,42.91,11369,368
18663,2026-04-11 00:31:49,12.55,7267,376
18664,2026-04-11 00:31:54,80.27,15441,1
18665,2026-04-11 00:31:59,60.17,9879,2
18666,2026-04-11 00:32:04,23.37,7901,250
18667,2026-04-11 00:32:09,87.75,763,334
18668,2026-04-11 00:32:14,38.11,9966,197
18669,2026-04-11 00:32:19,39.84,1149,392
18670,2026-04-11 00:32:24,82.29,6036,61
18671,2026-04-11 00:32:29,47.68,15648,108
18672,2026-04-11 00:32:34,26.93,5299,67
18673,2026-04-11 00:32:39,48.81,4695,32
18674,2026-04-11 00:32:44,53.18,10334,425
18675,2026-04-11 00:32:49,85.93,5454,106
18676,2026-04-11 00:32:54,6.57,1169,491
18677,2026-04-11 00:32:59,50.36,5339,340
18678,2026-04-11 00:33:04,39.26,8232,136
18679,2026-04-11 00:33:09,63.57,5162,237
18680,2026-04-11 00:33:14,1.37,11767,375
18681,2026-04-11 00:33:19,1.01,8408,402
18682,2026-04-11 00:33:24,26.32,5039,233
18683,2026-04-11 00:33:29,34.55,11183,452
18684,2026-04-11 00:33:34,72.59,11020,98
18685,2026-04-11 00:33:39,73.4,15526,463
18686,2026-04-11 00:33:44,86.83,14768,465
18687,2026-04-11 00:33:49,90.46,13199,313
18688,2026-04-11 00:33:54,58.57,14553,302
18689,2026-04-11 00:33:59,19.83,1098,221
18690,2026-04-11 00:34:04,49.22,5120,285
18691,2026-04-11 00:34:09,8.84,2396,156
18692,2026-04-11 00:34:14,34.65,15925,15
18693,2026-04-11 00:34:19,94.01,4185,319
18694,2026-04-11 00:34:24,63.84,3026,64
18695,2026-04-11 00:34:29,53.29,12958,480
18696,2026-04-11 00:34:34,12.55,11114,439
18697,2026-04-11 00:34:39,11.7,7264,212
18698,2026-04-11 00:34:44,77.74,15234,285
18699,2026-04-11 00:34:49,28.41,992,195
18700,2026-04-11 00:34:54,80.62,7706,361
18701,2026-04-11 00:34:59,40.51,4015,310
18702,2026-04-11 00:35:04,83.44,14742,322
18703,2026-04-11 00:35:09,9.84,1897,238
18704,2026-04-11 00:35:14,43.55,5651,111
18705,2026-04-11 00:35:19,94.42,8824,203
18706,2026-04-11 00:35:24,36.02,14517,129
18707,2026-04-11 00:35:29,27.16,15220,122
18708,2026-04-11 00:35:34,85.97,11380,368
18709,2026-04-11 00:35:39,80.99,4655,207
18710,2026-04-11 00:35:44,78.17,13886,419
18711,2026-04-11 00:35:49,12.9,7922,175
18712,2026-04-11 00:35:54,47.47,6976,351
18713,2026-04-11 00:35:59,74.07,145,335
18714,2026-04-11 00:36:04,45.16,9971,212
18715,2026-04-11 00:36:09,73.15,4571,292
18716,2026-04-11 00:36:14,78.43,4615,377
18717,2026-04-11 00:36:19,40.61,14145,271
18718,2026-04-11 00:36:24,45.26,3696,201
18719,2026-04-11 00:36:29,30.3,12800,49
18720,2026-04-11 00:36:34,36.78,9623,180
